SaleID(Integer),DateKey(Integer),ProductKey(Integer),StoreKey(Integer),QuantitySold(Integer),TotalAmount(Double)
8228,43,715,7,6,123.26
8229,305,605,120,9,102.27
8230,246,247,70,4,170.98
8231,365,959,32,7,395.78
8232,155,456,19,4,207.41
8233,189,910,39,9,523.58
8234,366,926,129,11,314.08
8235,148,396,136,18,908.48
8236,398,367,50,11,229.43
8237,342,339,104,2,115.44
8238,284,356,84,9,254.19
8239,179,108,109,15,201.32
8240,231,10,193,19,278.50
8241,118,519,30,10,158.43
8242,140,702,13,14,352.69
8243,101,318,194,3,146.16
8244,200,117,107,4,158.54
8245,9,30,76,19,914.43
8246,97,582,33,9,447.81
8247,191,179,123,5,132.35
8248,487,630,160,9,477.39
8249,261,135,104,10,220.02
8250,84,847,41,7,74.88
8251,488,782,176,11,542.43
8252,252,653,10,10,212.97
8253,43,57,65,4,149.95
8254,296,222,103,10,276.53
8255,322,62,137,6,358.62
8256,389,52,123,20,891.54
8257,129,697,194,1,40.99
8258,341,345,110,10,508.10
8259,135,793,177,5,290.19
8260,236,895,57,1,12.86
8261,255,553,133,7,268.97
8262,114,266,181,5,252.24
8263,373,849,52,1,23.28
8264,478,179,131,13,501.29
8265,348,360,65,11,144.69
8266,115,564,173,1,35.28
8267,479,889,9,4,192.00
8268,191,258,122,13,595.73
8269,434,967,37,17,176.33
8270,480,274,199,11,157.87
8271,419,255,65,9,483.21
8272,283,604,129,1,35.98
8273,121,825,106,15,348.64
8274,141,710,144,9,477.15
8275,119,250,143,1,56.75
8276,21,350,126,17,728.51
8277,205,833,198,9,509.39
8278,88,422,189,11,423.59
8279,472,908,191,10,467.49
8280,395,909,175,11,446.53
8281,36,334,173,13,675.97
8282,426,655,8,12,191.26
8283,63,799,103,10,242.41
8284,311,66,175,2,40.14
8285,354,209,94,19,624.90
8286,91,550,138,9,269.45
8287,403,731,41,16,365.24
8288,66,94,119,10,583.39
8289,110,699,69,12,251.52
8290,470,936,63,19,221.32
8291,45,853,176,4,238.48
8292,440,542,189,5,92.26
8293,471,307,147,9,306.69
8294,315,623,62,4,138.92
8295,64,936,39,1,20.13
8296,250,543,113,14,485.04
8297,311,429,56,12,635.04
8298,445,383,126,1,27.85
8299,314,478,150,8,300.31
8300,433,881,68,11,111.53
8301,160,482,179,4,148.61
8302,441,563,11,16,391.37
8303,266,606,54,17,380.10
8304,153,30,105,11,350.58
8305,274,61,37,4,131.93
8306,201,611,63,18,967.00
8307,124,382,64,1,37.01
8308,348,995,156,4,152.52
8309,187,570,194,11,463.63
8310,2,832,2,16,470.85
8311,209,673,162,1,40.13
8312,100,36,126,16,183.31
8313,168,208,143,15,265.53
8314,60,997,4,16,415.30
8315,253,521,130,15,725.47
8316,105,59,110,14,142.91
8317,106,919,38,18,261.48
8318,457,287,38,8,341.32
8319,140,868,90,7,196.40
8320,165,680,146,17,815.73
8321,311,225,30,2,104.53
8322,215,908,53,12,598.75
8323,189,938,171,4,146.09
8324,155,392,197,18,549.32
8325,171,987,196,15,678.82
8326,127,142,175,10,312.91
8327,271,627,147,2,63.54
8328,69,649,31,16,236.09
8329,112,188,198,8,145.24
8330,27,615,117,4,153.49
8331,295,132,192,6,65.88
8332,362,571,138,10,147.03
8333,202,859,187,7,401.14
8334,1,77,56,16,867.37
8335,112,873,186,19,412.85
8336,197,504,55,11,473.78
8337,160,220,189,12,555.32
8338,218,862,68,13,307.21
8339,436,435,93,18,283.86
8340,497,443,21,7,328.84
8341,38,122,127,1,49.78
8342,337,68,177,7,333.80
8343,357,370,102,9,298.57
8344,456,563,163,7,138.79
8345,370,780,120,2,86.02
8346,166,25,117,2,20.13
8347,306,907,10,14,208.31
8348,221,807,74,11,550.49
8349,259,947,23,12,400.57
8350,336,586,12,17,897.81
8351,215,802,27,15,660.67
8352,98,554,76,16,809.75
8353,134,729,181,1,39.13
8354,372,958,1,19,912.92
8355,449,55,99,6,67.42
8356,275,87,200,19,974.02
8357,204,42,15,17,397.43
8358,8,878,170,7,149.84
8359,408,979,175,5,175.95
8360,34,84,172,19,530.15
8361,450,190,130,12,408.84
8362,297,182,104,10,216.50
8363,312,434,77,2,99.75
8364,409,25,18,10,409.55
8365,174,19,149,14,264.88
8366,26,217,182,10,493.41
8367,333,218,111,18,715.28
8368,280,385,69,2,113.18
8369,251,429,155,8,163.95
8370,71,487,150,16,887.58
8371,476,297,63,8,146.52
8372,332,815,34,19,593.61
8373,18,800,7,6,358.43
8374,348,57,24,5,244.30
8375,404,625,57,11,560.08
8376,314,809,88,2,102.74
8377,12,379,127,4,146.46
8378,112,570,3,15,876.46
8379,174,942,5,2,39.61
8380,254,847,88,1,36.34
8381,406,422,154,15,211.01
8382,319,807,58,16,541.78
8383,430,940,3,1,20.20
8384,442,67,134,5,166.27
8385,477,244,11,3,168.76
8386,481,342,73,12,416.29
8387,392,821,174,13,746.94
8388,477,688,14,5,288.43
8389,307,560,100,6,83.70
8390,245,928,94,6,328.30
8391,425,200,170,14,561.52
8392,61,726,153,14,207.15
8393,117,754,60,16,625.11
8394,11,786,121,18,982.95
8395,340,281,199,15,448.33
8396,166,227,54,10,197.64
8397,483,313,66,20,332.72
8398,179,366,109,7,221.33
8399,198,558,36,15,276.89
8400,368,570,154,19,497.25
8401,368,529,56,8,207.47
8402,225,638,101,5,204.38
8403,454,7,197,1,51.46
8404,402,407,49,11,166.47
8405,299,534,193,15,499.62
8406,219,712,192,10,479.88
8407,70,444,173,18,242.53
8408,238,735,115,9,421.16
8409,176,149,164,2,53.84
8410,58,577,191,11,414.67
8411,425,497,21,8,181.51
8412,26,42,113,16,470.91
8413,205,848,168,12,345.78
8414,434,885,146,18,503.49
8415,340,68,28,17,195.81
8416,43,92,126,13,254.94
8417,82,937,79,4,47.45
8418,474,531,31,1,43.24
8419,238,187,46,7,272.27
8420,310,246,111,20,596.64
8421,239,453,67,19,1114.42
8422,118,964,19,8,276.40
8423,196,697,6,16,669.37
8424,366,832,44,2,75.36
8425,133,57,108,20,518.23
8426,290,627,167,5,240.69
8427,290,81,164,9,339.65
8428,185,585,53,15,192.39
8429,77,407,49,5,109.42
8430,424,894,173,18,670.80
8431,109,96,185,6,210.67
8432,487,571,158,12,663.07
8433,85,208,147,11,166.34
8434,70,938,57,8,282.81
8435,184,654,174,7,340.53
8436,281,882,52,16,315.77
8437,297,441,22,16,339.43
8438,270,577,146,5,55.63
8439,160,675,17,15,677.90
8440,296,524,54,10,379.61
8441,164,882,15,7,416.22
8442,309,389,31,13,768.24
8443,104,869,1,7,138.47
8444,448,242,126,15,612.74
8445,178,785,120,14,475.11
8446,137,205,195,11,447.27
8447,329,199,53,2,31.63
8448,319,436,14,15,438.43
8449,264,881,48,17,394.91
8450,144,726,41,16,530.82
8451,11,98,170,17,180.32
8452,28,431,3,7,291.08
8453,387,832,93,19,1139.19
8454,27,625,73,13,204.15
8455,3,407,106,15,549.88
8456,489,321,54,19,430.53
8457,346,651,82,7,317.61
8458,88,139,178,15,321.94
8459,88,217,6,1,50.64
8460,470,922,39,12,678.76
8461,284,994,177,7,179.24
8462,269,302,55,13,232.55
8463,284,446,198,2,91.13
8464,431,83,57,2,84.87
8465,259,753,91,10,545.95
8466,259,755,123,18,644.22
8467,297,717,108,2,54.99
8468,183,193,34,13,130.49
8469,29,732,140,4,137.78
8470,153,315,61,15,890.96
8471,436,488,14,17,786.68
8472,300,338,144,10,464.36
8473,286,57,33,8,454.34
8474,91,415,77,2,118.11
8475,93,226,113,4,118.98
8476,9,365,101,6,200.98
8477,407,976,154,11,206.85
8478,32,550,173,7,335.84
8479,277,888,151,9,211.62
8480,240,748,108,5,146.15
8481,487,436,96,18,985.03
8482,353,574,57,1,23.80
8483,272,42,130,2,65.60
8484,477,684,43,15,208.71
8485,265,834,48,11,640.30
8486,328,880,104,20,295.22
8487,341,962,135,13,646.40
8488,66,34,64,8,116.35
8489,484,135,159,17,380.94
8490,363,111,58,11,429.05
8491,46,778,76,3,84.76
8492,213,550,132,14,259.22
8493,436,565,172,11,478.19
8494,443,113,33,17,916.30
8495,78,689,163,12,484.07
8496,454,3,195,12,472.92
8497,75,421,146,1,19.19
8498,225,427,153,11,224.96
8499,228,197,166,12,718.58
8500,67,4,155,16,871.21
8501,25,565,108,4,110.44
8502,385,238,80,19,675.33
8503,411,57,2,6,161.42
8504,218,662,57,16,713.58
8505,397,498,64,12,491.17
8506,382,647,15,9,380.99
8507,470,855,125,11,460.28
8508,279,643,24,7,239.95
8509,362,613,182,4,69.30
8510,244,393,56,1,16.18
8511,105,365,40,2,59.74
8512,364,756,122,19,921.76
8513,311,193,182,3,55.03
8514,91,860,142,1,40.45
8515,203,938,86,20,943.32
8516,248,620,165,11,337.43
8517,492,706,61,3,63.72
8518,342,889,185,1,32.89
8519,334,953,163,8,203.30
8520,29,603,200,14,618.44
8521,44,686,25,8,278.53
8522,237,554,160,2,119.49
8523,2,140,126,3,51.34
8524,146,439,172,5,81.21
8525,34,534,73,8,268.95
8526,368,485,165,13,395.90
8527,78,976,89,3,39.38
8528,303,58,13,15,321.83
8529,484,252,15,15,732.26
8530,131,407,141,19,977.59
8531,115,542,36,15,817.66
8532,36,138,39,18,842.91
8533,163,773,15,15,671.79
8534,308,916,37,14,461.75
8535,490,462,134,12,646.59
8536,443,3,161,2,58.43
8537,301,238,14,4,73.00
8538,417,740,159,16,601.74
8539,430,901,29,3,79.88
8540,407,477,54,16,948.10
8541,70,586,76,12,382.99
8542,291,22,156,9,305.38
8543,411,375,25,20,1194.90
8544,30,883,143,15,817.01
8545,49,481,66,15,551.23
8546,357,752,184,12,279.21
8547,22,755,174,8,125.45
8548,329,352,75,4,67.44
8549,469,921,181,6,278.74
8550,455,539,138,18,740.53
8551,167,869,127,9,272.06
8552,91,67,96,20,1165.21
8553,200,663,90,14,761.53
8554,268,810,146,19,933.00
8555,489,278,85,12,211.02
8556,10,995,80,12,584.58
8557,136,181,193,16,429.81
8558,258,274,50,7,181.08
8559,74,756,110,8,334.21
8560,378,2,149,11,224.10
8561,226,21,139,5,88.89
8562,421,266,125,1,39.76
8563,250,135,175,3,155.91
8564,16,420,118,6,245.95
8565,494,787,188,2,55.73
8566,268,523,83,12,448.24
8567,172,256,115,7,418.31
8568,25,239,49,13,747.72
8569,266,701,98,20,537.81
8570,376,63,108,8,124.95
8571,20,435,129,13,768.76
8572,358,851,47,1,51.29
8573,171,805,164,8,159.81
8574,455,765,97,17,967.93
8575,253,325,195,12,658.37
8576,30,426,107,3,126.52
8577,183,244,61,14,263.32
8578,335,257,144,9,435.75
8579,331,685,178,5,109.72
8580,108,424,164,10,293.69
8581,34,326,55,5,127.27
8582,161,431,181,13,367.38
8583,114,181,68,19,345.35
8584,174,331,175,7,81.99
8585,42,316,97,3,151.83
8586,399,72,50,11,586.15
8587,232,473,103,3,39.92
8588,80,522,150,4,160.86
8589,260,668,66,16,310.89
8590,115,241,176,11,138.12
8591,6,853,92,15,477.28
8592,3,768,197,7,139.68
8593,149,881,100,2,33.04
8594,95,362,11,1,22.67
8595,355,105,133,5,161.58
8596,175,1,56,14,668.49
8597,214,296,195,17,636.00
8598,135,331,35,4,122.31
8599,337,535,79,8,115.69
8600,122,954,175,16,732.85
8601,212,39,123,19,886.98
8602,387,952,126,4,79.04
8603,451,554,90,1,54.59
8604,283,364,107,16,482.81
8605,417,502,94,8,342.91
8606,419,477,176,7,106.16
8607,457,408,149,17,400.54
8608,372,992,95,7,252.85
8609,55,961,125,10,476.29
8610,161,56,188,5,59.17
8611,448,823,107,16,559.61
8612,269,659,56,5,51.48
8613,408,435,179,15,316.54
8614,187,348,169,14,153.74
8615,264,106,17,7,410.48
8616,132,602,149,19,427.10
8617,285,450,110,20,1135.19
8618,254,435,54,18,650.83
8619,245,92,165,19,249.51
8620,163,181,192,4,186.92
8621,92,441,77,19,535.44
8622,5,466,31,3,61.35
8623,108,922,57,15,336.90
8624,294,847,188,20,278.78
8625,109,79,19,20,918.71
8626,285,664,102,9,484.36
8627,459,44,47,5,175.61
8628,331,26,110,6,266.50
8629,411,643,84,15,540.07
8630,159,886,179,7,401.86
8631,217,626,148,11,653.69
8632,53,918,109,20,610.11
8633,440,491,123,2,43.10
8634,330,582,61,2,118.42
8635,384,794,102,18,298.50
8636,177,529,178,6,331.91
8637,437,566,171,11,301.08
8638,255,350,56,11,357.52
8639,465,279,14,13,689.54
8640,125,447,33,16,870.60
8641,103,1,139,12,373.12
8642,159,781,78,16,407.51
8643,304,874,31,20,711.06
8644,288,514,23,16,843.01
8645,436,158,145,13,742.99
8646,153,363,14,14,795.71
8647,262,572,158,20,535.27
8648,296,321,74,3,116.63
8649,293,76,161,1,48.62
8650,361,940,32,7,200.27
8651,366,528,56,1,55.57
8652,397,860,141,6,149.10
8653,66,20,43,14,816.64
8654,379,789,159,12,155.20
8655,301,652,111,5,275.46
8656,72,965,114,13,344.11
8657,206,832,41,12,289.93
8658,299,307,86,19,1057.48
8659,199,879,182,18,757.22
8660,93,431,126,20,936.82
8661,153,309,47,1,34.09
8662,19,905,44,9,490.33
8663,152,42,33,19,1030.36
8664,366,233,1,1,41.78
8665,492,546,114,5,222.15
8666,257,50,58,14,203.58
8667,184,642,63,20,955.47
8668,486,570,68,6,305.09
8669,21,365,81,14,555.75
8670,411,521,8,10,589.32
8671,228,595,88,17,580.31
8672,411,284,66,14,496.65
8673,173,827,32,19,283.13
8674,101,319,4,13,338.30
8675,335,6,48,11,605.21
8676,6,804,193,3,86.46
8677,145,807,65,19,386.38
8678,27,76,60,5,97.27
8679,55,154,91,11,619.71
8680,406,184,22,20,388.43
8681,322,600,98,10,356.36
8682,121,987,95,7,282.97
8683,210,101,39,4,102.86
8684,213,662,85,7,92.17
8685,193,750,3,9,303.12
8686,21,105,192,17,429.50
8687,250,394,149,17,923.09
8688,291,522,143,11,495.64
8689,9,868,61,1,55.85
8690,281,476,43,11,378.89
8691,329,531,41,17,373.82
8692,202,543,138,18,790.55
8693,228,486,196,15,725.04
8694,147,455,87,5,209.33
8695,498,695,118,1,35.72
8696,185,995,53,14,554.40
8697,174,179,150,11,601.36
8698,428,715,3,5,279.17
8699,423,427,12,1,23.08
8700,25,190,178,2,86.57
8701,67,611,162,12,263.04
8702,443,758,130,12,182.65
8703,226,220,98,12,582.68
8704,24,346,83,9,245.41
8705,136,416,67,5,290.52
8706,155,215,120,9,415.67
8707,449,434,189,19,505.42
8708,185,531,38,3,92.91
8709,315,471,195,16,399.35
8710,365,950,19,19,690.92
8711,371,813,16,20,1103.48
8712,210,782,114,6,151.06
8713,48,183,65,18,261.87
8714,352,15,11,2,69.27
8715,193,170,114,2,69.47
8716,423,252,192,6,157.00
8717,17,591,84,11,432.67
8718,199,574,50,20,310.15
8719,425,189,3,2,42.72
8720,485,511,155,6,96.23
8721,224,66,22,13,181.30
8722,376,251,22,6,346.44
8723,483,199,144,6,230.76
8724,285,243,33,8,356.99
8725,240,678,147,16,359.48
8726,312,558,131,3,81.38
8727,244,208,147,17,673.85
8728,190,269,16,12,147.80
8729,69,431,200,1,47.96
8730,464,570,154,11,256.25
8731,414,413,125,15,380.60
8732,375,310,178,15,175.27
8733,481,7,149,6,245.88
8734,199,893,5,13,651.13
8735,283,586,109,20,373.06
8736,298,959,163,12,467.88
8737,372,992,196,11,232.51
8738,322,852,49,20,967.63
8739,55,343,6,20,984.66
8740,227,188,118,16,394.95
8741,270,374,88,9,360.11
8742,35,730,123,19,746.68
8743,234,5,181,15,494.86
8744,104,156,116,8,196.56
8745,360,464,127,5,177.93
8746,348,393,84,19,273.64
8747,203,864,9,17,200.02
8748,104,926,110,5,53.14
8749,275,46,72,5,134.65
8750,138,742,182,10,279.58
8751,196,221,130,17,684.41
8752,277,772,150,17,892.99
8753,193,291,182,4,136.08
8754,358,255,157,20,887.86
8755,116,900,107,4,79.42
8756,377,795,163,3,112.56
8757,230,212,21,17,180.74
8758,464,191,168,1,21.87
8759,148,774,17,18,625.93
8760,85,567,34,2,75.53
8761,197,526,49,15,730.86
8762,91,647,69,20,407.46
8763,336,399,146,7,305.71
8764,162,657,86,16,804.36
8765,97,641,66,12,601.75
8766,319,981,105,4,239.54
8767,168,428,55,9,177.01
8768,495,292,74,11,608.21
8769,13,266,83,12,196.42
8770,317,440,127,5,105.03
8771,147,52,107,11,152.58
8772,87,10,34,10,145.52
8773,10,483,134,18,517.68
8774,430,600,92,18,485.95
8775,116,1,178,7,292.52
8776,353,18,142,19,204.01
8777,188,852,58,13,404.46
8778,131,512,194,19,424.90
8779,500,718,116,5,291.88
8780,206,779,127,12,174.21
8781,317,540,38,19,614.92
8782,436,623,91,14,267.01
8783,362,425,176,5,230.94
8784,479,793,49,1,54.89
8785,178,151,180,7,146.98
8786,181,273,26,13,221.39
8787,292,578,98,8,335.32
8788,208,886,8,15,191.89
8789,149,904,152,1,23.24
8790,36,481,45,17,353.41
8791,444,641,46,13,254.38
8792,15,704,163,6,341.08
8793,6,679,23,12,540.68
8794,179,153,158,7,135.57
8795,92,810,91,12,406.04
8796,483,864,157,18,784.87
8797,106,699,161,13,168.90
8798,392,911,22,1,20.78
8799,83,322,177,9,490.45
8800,406,968,144,19,246.69
8801,304,351,128,1,21.12
8802,219,200,154,16,594.71
8803,219,114,68,16,676.99
8804,221,99,144,20,449.57
8805,87,103,191,6,305.08
8806,272,423,151,15,757.60
8807,481,418,168,16,459.79
8808,367,423,183,14,438.96
8809,90,314,116,16,908.68
8810,447,614,142,1,52.51
8811,120,581,59,3,46.52
8812,414,140,196,5,91.95
8813,152,113,190,8,448.07
8814,71,353,8,13,596.60
8815,419,954,191,15,848.28
8816,247,85,170,2,87.36
8817,445,837,73,2,36.97
8818,280,241,91,8,136.40
8819,399,408,37,2,45.64
8820,133,229,144,12,561.09
8821,452,452,62,5,176.59
8822,225,469,133,4,172.94
8823,335,976,195,5,156.29
8824,354,753,196,9,536.34
8825,240,227,180,9,325.01
8826,215,225,36,9,265.97
8827,412,5,8,15,626.33
8828,475,699,79,12,650.46
8829,204,435,2,18,717.74
8830,185,386,93,14,467.94
8831,130,190,180,13,532.06
8832,207,132,141,4,160.98
8833,315,526,3,6,319.40
8834,386,295,154,7,181.52
8835,57,841,41,6,231.08
8836,181,903,58,3,85.36
8837,209,194,162,10,268.92
8838,247,376,26,19,208.75
8839,57,711,157,4,206.20
8840,140,468,183,18,557.43
8841,400,196,44,10,452.52
8842,287,1000,22,18,442.00
8843,284,21,102,3,128.78
8844,433,81,11,17,497.70
8845,285,324,129,13,720.79
8846,249,341,191,3,50.93
8847,123,776,125,19,275.09
8848,353,401,19,3,165.38
8849,21,638,179,9,364.93
8850,239,870,178,10,321.12
8851,165,255,85,13,399.94
8852,4,775,91,17,831.22
8853,49,270,6,13,745.63
8854,166,187,173,17,633.34
8855,429,52,57,7,122.55
8856,340,370,99,18,607.95
8857,127,425,15,1,42.03
8858,199,775,199,13,361.23
8859,287,193,162,7,273.32
8860,241,633,156,12,272.61
8861,443,121,102,3,110.71
8862,365,119,52,5,150.70
8863,139,62,95,4,45.71
8864,243,351,169,14,816.58
8865,484,976,68,10,590.59
8866,125,187,47,8,448.36
8867,387,96,43,18,943.36
8868,31,824,63,10,238.24
8869,293,491,78,10,155.95
8870,390,362,191,9,180.10
8871,113,585,3,8,451.00
8872,402,488,38,19,1060.91
8873,28,535,113,8,177.94
8874,203,337,52,2,41.57
8875,143,406,94,12,133.81
8876,18,617,166,3,111.28
8877,43,774,117,17,861.63
8878,68,795,71,15,837.47
8879,374,258,60,8,358.57
8880,53,156,131,5,245.33
8881,394,842,43,3,47.95
8882,126,169,102,6,216.75
8883,495,631,8,6,324.02
8884,282,493,2,6,128.19
8885,271,6,104,4,74.64
8886,227,242,86,9,415.34
8887,414,172,159,3,61.61
8888,500,274,26,3,77.91
8889,312,346,56,17,447.68
8890,411,418,200,12,619.56
8891,194,382,159,18,382.44
8892,304,195,20,3,91.65
8893,348,383,139,7,121.94
8894,374,174,45,2,89.18
8895,256,410,105,8,202.94
8896,52,803,116,20,915.51
8897,1,325,124,10,140.43
8898,136,276,194,15,482.96
8899,252,888,40,12,674.78
8900,176,508,95,2,54.14
8901,37,411,21,5,266.65
8902,133,878,133,15,335.57
8903,347,256,1,15,272.41
8904,87,228,148,12,255.11
8905,157,654,13,14,494.22
8906,271,151,151,8,283.44
8907,400,599,49,7,391.36
8908,293,285,148,17,569.93
8909,186,183,124,1,41.89
8910,303,459,25,14,375.54
8911,309,481,83,11,249.30
8912,499,303,138,11,323.61
8913,65,16,114,13,586.68
8914,333,1,63,13,542.60
8915,159,327,96,20,668.88
8916,169,759,131,17,527.46
8917,442,613,68,19,250.77
8918,324,963,144,19,712.96
8919,462,273,165,8,189.99
8920,254,402,63,4,60.62
8921,161,798,167,9,277.80
8922,479,203,5,2,109.92
8923,299,947,65,17,314.64
8924,326,769,80,16,400.29
8925,405,666,99,11,285.66
8926,3,390,199,10,439.68
8927,484,683,196,6,262.77
8928,275,701,71,19,287.38
8929,120,253,2,2,71.47
8930,456,259,130,14,752.50
8931,16,280,106,3,99.98
8932,190,931,50,3,36.18
8933,303,937,79,11,618.74
8934,76,548,76,10,313.77
8935,141,739,119,11,479.05
8936,50,920,1,2,82.81
8937,343,407,8,20,898.32
8938,264,434,6,9,328.87
8939,89,752,177,8,360.59
8940,402,332,28,20,868.67
8941,206,382,100,17,673.27
8942,94,500,147,15,354.43
8943,6,517,194,12,651.95
8944,172,578,136,18,488.57
8945,396,144,63,18,344.43
8946,384,615,45,2,30.67
8947,459,16,163,4,230.81
8948,403,956,16,8,351.74
8949,27,979,18,14,811.36
8950,333,325,100,4,179.38
8951,285,547,163,19,206.52
8952,58,618,172,7,341.51
8953,432,804,108,4,92.72
8954,212,657,47,18,469.51
8955,119,169,55,15,281.81
8956,210,362,118,1,57.00
8957,192,517,173,18,445.94
8958,56,312,153,13,307.49
8959,55,217,143,17,283.65
8960,209,664,112,6,312.71
8961,184,263,197,5,296.67
8962,423,528,198,7,251.83
8963,35,921,136,12,353.67
8964,475,630,168,16,781.62
8965,270,350,26,14,488.27
8966,207,459,124,17,453.23
8967,30,291,69,13,471.32
8968,171,219,141,13,281.64
8969,303,835,104,13,366.39
8970,344,436,28,16,645.47
8971,421,475,125,18,1045.98
8972,297,415,184,11,206.19
8973,167,923,159,12,689.73
8974,153,830,198,19,382.70
8975,407,157,57,2,41.77
8976,467,12,181,14,639.66
8977,161,732,193,3,155.27
8978,100,491,97,11,599.64
8979,442,241,123,6,124.06
8980,414,693,96,7,157.61
8981,428,175,74,4,55.09
8982,378,513,81,16,343.80
8983,455,105,193,4,150.28
8984,348,225,168,5,206.91
8985,252,645,55,7,395.18
8986,340,45,199,17,312.07
8987,199,680,48,14,749.59
8988,405,695,72,3,93.20
8989,151,814,128,13,555.28
8990,346,323,61,2,28.83
8991,153,596,91,10,326.98
8992,89,498,41,6,104.45
8993,293,363,175,16,411.58
8994,155,299,56,6,262.82
8995,74,779,82,18,300.60
8996,169,493,26,14,797.03
8997,286,642,71,16,339.44
8998,442,228,158,14,202.74
8999,222,816,11,12,299.30
9000,199,870,169,16,215.35
9001,183,593,190,1,44.98
9002,177,194,78,19,913.85
9003,424,910,133,6,168.10
9004,30,910,200,11,493.33
9005,69,248,180,15,262.28
9006,181,523,107,18,610.50
9007,46,257,72,2,68.30
9008,63,246,121,19,360.39
9009,10,762,154,15,354.68
9010,487,692,97,17,477.50
9011,388,547,71,1,41.61
9012,444,930,35,7,243.37
9013,55,619,197,10,187.12
9014,419,559,199,3,171.88
9015,397,372,151,10,156.01
9016,100,968,131,13,462.94
9017,461,161,1,13,544.89
9018,493,887,100,18,779.33
9019,237,119,143,18,826.61
9020,185,680,84,1,18.15
9021,488,462,182,20,735.87
9022,175,401,58,7,364.51
9023,403,683,22,13,408.64
9024,266,260,193,19,204.65
9025,215,11,191,2,64.03
9026,426,947,119,8,304.42
9027,447,381,40,6,117.66
9028,278,871,142,16,336.09
9029,35,13,159,1,58.34
9030,133,159,96,10,505.25
9031,101,833,41,9,482.43
9032,412,113,156,16,505.52
9033,324,890,171,10,165.96
9034,73,935,69,7,318.36
9035,286,969,65,3,137.30
9036,49,432,122,12,713.96
9037,476,763,99,1,17.66
9038,340,841,184,4,208.34
9039,149,459,168,15,827.90
9040,226,215,181,20,635.99
9041,85,330,1,8,313.00
9042,323,131,111,19,542.95
9043,353,110,39,18,857.86
9044,84,314,17,16,425.73
9045,146,84,57,3,101.68
9046,273,654,14,12,691.45
9047,122,35,102,2,118.85
9048,246,366,14,9,232.84
9049,307,375,144,15,506.09
9050,298,94,165,14,366.74
9051,95,55,121,13,279.06
9052,427,388,76,16,490.89
9053,418,268,143,10,161.22
9054,272,535,65,13,775.83
9055,415,454,153,17,479.20
9056,114,813,48,8,382.52
9057,283,20,13,16,713.13
9058,230,256,11,13,444.37
9059,228,136,50,12,650.27
9060,409,253,102,7,134.88
9061,285,629,40,7,367.56
